"Item Number","Item Description","Discontinued Item?","1 KQH-LAVALETTE Value","WEB Visability Store 1","2 KQH-KENOVA Value","WEB Visibility Store 2","3 KQH-WAYNE Value","WEB Visibility Store 3","Retail Price","Department Name","Class Name","Fineline Name","Manufacturer","MFG Part #","Date of Change (QOH or Retail)","Vendor Code","Vendor Name","Promotion Price","UPC Code","UPC Date Last Used"
"5117171","BRAD STEEL 1X18 2OZ","N","6","1","6","1","2","1","1.990","FASTENERS","WIRE TACKS/NAILS/BRADS","WIRE BRAD/NAIL/ESCUTCHEON","HILLMAN GROUP RSC","        122511","01/20/2020","ACE","ACE HARDWARE","0.000","N278481","04/05/2005"
"51297","THRESHOLD ECON HI36""ALAC","N","3","1","1","1",,"1","17.990","HARDWARE","WEATHERSTRIP & THRESHOLDS","THRESHOLDS","M-D BUILDING PRODUCTS INC","         08409","01/20/2020","ACE","ACE HARDWARE","0.000","043374084092","01/20/2020"
"51297","THRESHOLD ECON HI36""ALAC","N","3","1","1","1",,"1","17.990","HARDWARE","WEATHERSTRIP & THRESHOLDS","THRESHOLDS","M-D BUILDING PRODUCTS INC","         08409","01/20/2020","ACE","ACE HARDWARE","0.000","082901041344","06/01/2017"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","000280000004","10/17/2013"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","002804","10/17/2013"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","007005200176","04/05/2005"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","070052001768","01/20/2020"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","073257050784","12/07/2018"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","10028049","04/05/2005"
"51323","FILM POLY CLR4MIL10X100'","N","1","1","1","1","2","1","49.990","HARDWARE","POLYETHELENE SHEETING","BULK POLY FILM","TYCO PLASTICS","        625922","01/20/2020","ACE","ACE HARDWARE","0.000","871222001034","03/29/2019"
"5139159","SCREW PHD SD 6X1/2 100PK","N",,"1","4","1","1","1","5.990","FASTENERS","SMALL SCREWS-CARDED","SELF-TAPPING","ACE TRADING - SCREWS","18858ACE","01/20/2020","ACE","ACE HARDWARE","0.000","008236047851","10/15/2012"
"5139159","SCREW PHD SD 6X1/2 100PK","N",,"1","4","1","1","1","5.990","FASTENERS","SMALL SCREWS-CARDED","SELF-TAPPING","ACE TRADING - SCREWS","18858ACE","01/20/2020","ACE","ACE HARDWARE","0.000","045877689927","10/15/2012"
"5139159","SCREW PHD SD 6X1/2 100PK","N",,"1","4","1","1","1","5.990","FASTENERS","SMALL SCREWS-CARDED","SELF-TAPPING","ACE TRADING - SCREWS","18858ACE","01/20/2020","ACE","ACE HARDWARE","0.000","082901188582","01/20/2020"
"5188016","ACE ROOF NAIL 1"" EG 1#","N","8","1","10","1","0","1","3.990","FASTENERS","PACKAGE NAILS","1 & 5LB NAILS AND STAPLES","NATIONAL NAIL CORP","       5188016","01/20/2020","ACE","ACE HARDWARE","0.000","082901197805","01/20/2020"
"5188016","ACE ROOF NAIL 1"" EG 1#","N","8","1","10","1","0","1","3.990","FASTENERS","PACKAGE NAILS","1 & 5LB NAILS AND STAPLES","NATIONAL NAIL CORP","       5188016","01/20/2020","ACE","ACE HARDWARE","0.000","086546054813","04/05/2005"
"5188016","ACE ROOF NAIL 1"" EG 1#","N","8","1","10","1","0","1","3.990","FASTENERS","PACKAGE NAILS","1 & 5LB NAILS AND STAPLES","NATIONAL NAIL CORP","       5188016","01/20/2020","ACE","ACE HARDWARE","0.000","764666164529","01/13/2020"
"5202783","PADLOCK 1-3/4"" W STEEL","N","0","1","2","1","3","1","13.990","HARDWARE","PADLOCKS","WEATHERPROOF","ACE TRADING - PADLOCKS","     382-40051","01/20/2020","ACE","ACE HARDWARE","0.000","082901088424","01/20/2020"
"52140","STEEL FLAT1/8X1X36"" GALV","N","7","1","4","1","5","1","5.990","HARDWARE","THRD MTL ANGLE/FLATS/RODS","STEEL FLATS","HILLMAN STEELWORKS","         11090","01/20/2020","ACE","ACE HARDWARE","0.000","053538503024","01/20/2020"
"52153","DOWEL FSC 1/4X48"" BLUE","N","0","1","23","1","24","1","0.990","HARDWARE","WOOD DOWELS","ALL DOWELS","ALEXANDRIA MOULDING INC","02514-R0048C1","01/20/2020","ACE","ACE HARDWARE","0.000","038453074040","04/05/2005"
"52153","DOWEL FSC 1/4X48"" BLUE","N","0","1","23","1","24","1","0.990","HARDWARE","WOOD DOWELS","ALL DOWELS","ALEXANDRIA MOULDING INC","02514-R0048C1","01/20/2020","ACE","ACE HARDWARE","0.000","049437900385","07/29/2017"
"52153","DOWEL FSC 1/4X48"" BLUE","N","0","1","23","1","24","1","0.990","HARDWARE","WOOD DOWELS","ALL DOWELS","ALEXANDRIA MOULDING INC","02514-R0048C1","01/20/2020","ACE","ACE HARDWARE","0.000","773204125144","01/20/2020"
"5257894","SCREW DW PH CS6X2-1/4 1#","N",,"1",,"1","2","1","5.990","FASTENERS","DRYWALL/DECK/EXT SCREWS","BOXED/1LB","ACE TRADING - SCREWS","    100212 ACE","01/20/2020","ACE","ACE HARDWARE","0.000","037504212011","10/15/2012"
"5257894","SCREW DW PH CS6X2-1/4 1#","N",,"1",,"1","2","1","5.990","FASTENERS","DRYWALL/DECK/EXT SCREWS","BOXED/1LB","ACE TRADING - SCREWS","    100212 ACE","01/20/2020","ACE","ACE HARDWARE","0.000","082901130321","01/20/2020"
"52604","LINK CHAIN QUICK 1/2"" 10","N","3","1","7","1","11","1","5.990","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645156V","01/20/2020","ACE","ACE HARDWARE","0.000","020418201684","03/07/2019"
"52604","LINK CHAIN QUICK 1/2"" 10","N","3","1","7","1","11","1","5.990","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645156V","01/20/2020","ACE","ACE HARDWARE","0.000","020418269905","01/20/2020"
"52604","LINK CHAIN QUICK 1/2"" 10","N","3","1","7","1","11","1","5.990","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645156V","01/20/2020","ACE","ACE HARDWARE","0.000","038613171633","11/03/2006"
"52604","LINK CHAIN QUICK 1/2"" 10","N","3","1","7","1","11","1","5.990","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645156V","01/20/2020","ACE","ACE HARDWARE","0.000","053284004127","11/03/2006"
"52604","LINK CHAIN QUICK 1/2"" 10","N","3","1","7","1","11","1","5.990","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645156V","01/20/2020","ACE","ACE HARDWARE","0.000","412","01/31/2018"
"52604","LINK CHAIN QUICK 1/2"" 10","N","3","1","7","1","11","1","5.990","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645156V","01/20/2020","ACE","ACE HARDWARE","0.000","N223057","11/03/2006"
"5261664","SCRW HXW SD ZNC 1/4X1 1#","N",,"1",,"1","0","1","11.990","FASTENERS","DRYWALL/DECK/EXT SCREWS","BOXED/1LB","ACE TRADING - SCREWS","     46188 ACE","01/20/2020","ACE","ACE HARDWARE","0.000","037504461884","10/15/2012"
"5261664","SCRW HXW SD ZNC 1/4X1 1#","N",,"1",,"1","0","1","11.990","FASTENERS","DRYWALL/DECK/EXT SCREWS","BOXED/1LB","ACE TRADING - SCREWS","     46188 ACE","01/20/2020","ACE","ACE HARDWARE","0.000","082901133117","01/20/2020"
"5268214","RING KEY SPLIT 1""SS","Y",,"0","-5","0","51","1","0.590","HARDWARE","KEY RINGS/ACCESSORIES","KEY RINGS","HY-KO PRODUCTS CO.","KB105S","01/20/2020","ACE","ACE HARDWARE","0.000","029069750411","01/10/2020"
"5268214","RING KEY SPLIT 1""SS","Y",,"0","-5","0","51","1","0.590","HARDWARE","KEY RINGS/ACCESSORIES","KEY RINGS","HY-KO PRODUCTS CO.","KB105S","01/20/2020","ACE","ACE HARDWARE","0.000","10029069750418","07/03/2014"
"5289277","CORNER BRACE IN 2-1/2""ZN","N","1","1","2","1","3","1","5.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-113","01/20/2020","ACE","ACE HARDWARE","0.000","038613220065","04/05/2005"
"5289277","CORNER BRACE IN 2-1/2""ZN","N","1","1","2","1","3","1","5.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-113","01/20/2020","ACE","ACE HARDWARE","0.000","082901137092","01/20/2020"
"5289277","CORNER BRACE IN 2-1/2""ZN","N","1","1","2","1","3","1","5.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-113","01/20/2020","ACE","ACE HARDWARE","0.000","N220061","04/05/2005"
"5289608","CORNR BRACE 1""X1/2""ZN4PK","N","9","1","9","1","5","1","3.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-210","01/20/2020","ACE","ACE HARDWARE","0.000","038613113053",
"5289608","CORNR BRACE 1""X1/2""ZN4PK","N","9","1","9","1","5","1","3.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-210","01/20/2020","ACE","ACE HARDWARE","0.000","082901137252","01/20/2020"
"5289608","CORNR BRACE 1""X1/2""ZN4PK","N","9","1","9","1","5","1","3.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-210","01/20/2020","ACE","ACE HARDWARE","0.000","N113050",
"5294178","SHELF BRACKET 8X10""WHT","N","9","1","16","1","11","1","2.790","HARDWARE","SHELVES/STANDRDS/BRACKETS","UTILITY SHELF BRACKETS","ACE TRADING BHDW 1","01-7520-321","01/20/2020","ACE","ACE HARDWARE","0.000","082901139843","01/20/2020"
"5295282","HINGE STRAP LD 2""ZN CD/2","N","3","1","4","1","3","1","3.990","HARDWARE","HINGES","STRAP & TEE","ACE TRADING BHDW 2","01-3414-005","01/20/2020","ACE","ACE HARDWARE","0.000","038613127364","09/19/2019"
"5295282","HINGE STRAP LD 2""ZN CD/2","N","3","1","4","1","3","1","3.990","HARDWARE","HINGES","STRAP & TEE","ACE TRADING BHDW 2","01-3414-005","01/20/2020","ACE","ACE HARDWARE","0.000","082901140801","01/20/2020"
"5295282","HINGE STRAP LD 2""ZN CD/2","N","3","1","4","1","3","1","3.990","HARDWARE","HINGES","STRAP & TEE","ACE TRADING BHDW 2","01-3414-005","01/20/2020","ACE","ACE HARDWARE","0.000","N127365","04/05/2005"
"5296363","WALL DOOR STOP WHT ACE","N","0","1","1","1","1","1","8.990","HARDWARE","DOOR HARDWARE","STOPS","ACE TRADING BHDW 2","01-3028-511","01/20/2020","ACE","ACE HARDWARE","0.000","038613246041","04/05/2005"
"5296363","WALL DOOR STOP WHT ACE","N","0","1","1","1","1","1","8.990","HARDWARE","DOOR HARDWARE","STOPS","ACE TRADING BHDW 2","01-3028-511","01/20/2020","ACE","ACE HARDWARE","0.000","082901141747","01/20/2020"
"5296363","WALL DOOR STOP WHT ACE","N","0","1","1","1","1","1","8.990","HARDWARE","DOOR HARDWARE","STOPS","ACE TRADING BHDW 2","01-3028-511","01/20/2020","ACE","ACE HARDWARE","0.000","5107115","04/05/2005"
"5298328","HINGE CONTINUOUS 1X12 NI","N","3","1","4","1","1","1","7.990","HARDWARE","HINGES","CONTINUOUS/PIANO","ACE TRADING BHDW 9","01-3510-103","01/20/2020","ACE","ACE HARDWARE","0.000","038613265370","04/05/2005"
"5298328","HINGE CONTINUOUS 1X12 NI","N","3","1","4","1","1","1","7.990","HARDWARE","HINGES","CONTINUOUS/PIANO","ACE TRADING BHDW 9","01-3510-103","01/20/2020","ACE","ACE HARDWARE","0.000","082901143024","01/20/2020"
"5298328","HINGE CONTINUOUS 1X12 NI","N","3","1","4","1","1","1","7.990","HARDWARE","HINGES","CONTINUOUS/PIANO","ACE TRADING BHDW 9","01-3510-103","01/20/2020","ACE","ACE HARDWARE","0.000","N265371","04/05/2005"
"5299599","CLOSER HYDRALIC 12 BLK","N","0","1","1","1","1","1","14.990","HARDWARE","SCREEN/STORM HARDWARE","CLOSERS","ACE TRADING BHDW 10","01-3810-140","01/20/2020","ACE","ACE HARDWARE","0.000","082901144106","01/20/2020"
"5300462","FLAG POLE BRACKET 1""BRS","N","0","1","1","1",,"1","17.990","OUTDOOR LIVING AND FURNITURE","FLAGS","FLAG POLES","ACE TRADING BHDW 5","01-3036-083","01/20/2020","ACE","ACE HARDWARE","0.000","082901144977","01/20/2020"
"5302542","CAM LOCK KA 1/4"" CRM","N","5","1","3","1","0","1","4.990","HARDWARE","CABINET LOCKS","CABINET","ACE TRADING BHDW 1","01-3112-205","01/20/2020","ACE","ACE HARDWARE","0.000","082901147022","01/20/2020"
"5308218","FOAM TAPE LD1/4X1/2X17'","N","2","1","3","1","1","1","3.990","HARDWARE","WEATHERSTRIP & THRESHOLDS","DOOR/WINDOW WEATHERSTRIP","M-D BUILDING PRODUCTS INC","         02071","01/20/2020","ACE","ACE HARDWARE","0.000","043374020717","01/20/2020"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","000011000051","10/17/2013"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","000115","10/17/2013"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","091069091511","11/03/2006"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","100011000058","11/03/2006"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","10001158","04/14/2006"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","724664030158","11/03/2006"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","724664030240","11/03/2006"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","724664030257","11/03/2006"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","764666587854","05/07/2013"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","764666587878","08/14/2018"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","780165000007","04/13/2007"
"53158","FELT ROOFING PAPER 15LB","Y","-3","0","5","1","1","1","21.990","BUILDING MATERIALS AND PRODUCTS","ROOFING","ROSIN PAPER & FELT PAPER","AMERICAN SATURATED FELT","#15","01/20/2020","Q1246","PRIME SOURCE","0.000","780165000106","11/03/2006"
"5331541","PANEL NAIL 1-5/8 ASH 1.5","N","6","1","4","1","3","1","1.990","FASTENERS","WIRE TACKS/NAILS/BRADS","WIRE BRAD/NAIL/ESCUTCHEON","HILLMAN GROUP RSC","        532664","01/20/2020","ACE","ACE HARDWARE","0.000","008236436969","01/20/2020"
"5331541","PANEL NAIL 1-5/8 ASH 1.5","N","6","1","4","1","3","1","1.990","FASTENERS","WIRE TACKS/NAILS/BRADS","WIRE BRAD/NAIL/ESCUTCHEON","HILLMAN GROUP RSC","        532664","01/20/2020","ACE","ACE HARDWARE","0.000","038902651075","01/18/2018"
"53596","CASTER PLATE2.5""SWV 9478","N",,"1","0","1","6","1","7.990","HARDWARE","CASTERS & GLIDES","INDUSTRIAL/TRUCK","SHEPHERD HARDWARE PROD.","          9478","01/20/2020","ACE","ACE HARDWARE","0.000","039003094785","01/17/2020"
"5365184","CHAIN STRT COIL2/0 225'","N","94","1","77","1","114","1","1.990","HARDWARE","CHAIN & CABLE","SPECIALTY CHAIN","APEX TOOL GROUP LLC","       0332426","01/20/2020","ACE","ACE HARDWARE","0.000","020418183188","07/16/2019"
"5365184","CHAIN STRT COIL2/0 225'","N","94","1","77","1","114","1","1.990","HARDWARE","CHAIN & CABLE","SPECIALTY CHAIN","APEX TOOL GROUP LLC","       0332426","01/20/2020","ACE","ACE HARDWARE","0.000","042032520064","04/05/2005"
"5365184","CHAIN STRT COIL2/0 225'","N","94","1","77","1","114","1","1.990","HARDWARE","CHAIN & CABLE","SPECIALTY CHAIN","APEX TOOL GROUP LLC","       0332426","01/20/2020","ACE","ACE HARDWARE","0.000","042032520668","04/05/2005"
"5365184","CHAIN STRT COIL2/0 225'","N","94","1","77","1","114","1","1.990","HARDWARE","CHAIN & CABLE","SPECIALTY CHAIN","APEX TOOL GROUP LLC","       0332426","01/20/2020","ACE","ACE HARDWARE","0.000","20020418183182","11/10/2014"
"5365820","CHAIN HOBBY #200 BRS 49'","N","58","1","22","1",,"1","1.590","HARDWARE","CHAIN & CABLE","SPECIALTY CHAIN","APEX TOOL GROUP LLC","       0712017","01/20/2020","ACE","ACE HARDWARE","0.000","020418188282","03/05/2013"
"5365820","CHAIN HOBBY #200 BRS 49'","N","58","1","22","1",,"1","1.590","HARDWARE","CHAIN & CABLE","SPECIALTY CHAIN","APEX TOOL GROUP LLC","       0712017","01/20/2020","ACE","ACE HARDWARE","0.000","10020418188289","08/19/2014"
"5369616","SAFETY GATE 26-42""X26""H","N",,"1","0","1","1","1","26.990","HARDWARE","HOME/PERSONAL SECURITY","SAFETY GATES","NORTH STATES INDUSTRIES INC","          8615","01/20/2020","ACE","ACE HARDWARE","0.000","026107086150","01/17/2020"
"5383716","CATCH MAGNTC PLASTIC TAN","N","0","1","3","1","4","1","2.790","HARDWARE","CABINET HARDWARE","CATCHES","AMEROCK CORP","BP97653PT","01/20/2020","ACE","ACE HARDWARE","0.000","026634108196","02/22/2007"
"5383716","CATCH MAGNTC PLASTIC TAN","N","0","1","3","1","4","1","2.790","HARDWARE","CABINET HARDWARE","CATCHES","AMEROCK CORP","BP97653PT","01/20/2020","ACE","ACE HARDWARE","0.000","026634144811","01/20/2020"
"5383716","CATCH MAGNTC PLASTIC TAN","N","0","1","3","1","4","1","2.790","HARDWARE","CABINET HARDWARE","CATCHES","AMEROCK CORP","BP97653PT","01/20/2020","ACE","ACE HARDWARE","0.000","026634144828","08/14/2008"
"5383716","CATCH MAGNTC PLASTIC TAN","N","0","1","3","1","4","1","2.790","HARDWARE","CABINET HARDWARE","CATCHES","AMEROCK CORP","BP97653PT","01/20/2020","ACE","ACE HARDWARE","0.000","634108196YN","04/05/2005"
"5384441","HINGE MNT SLF CLS RB BRZ","N","6","1","6","1","8","1","3.590","HARDWARE","CABINET HARDWARE","HINGES","AMEROCK CORP","BPR3429ORB","01/20/2020","ACE","ACE HARDWARE","0.000","026634147386","12/19/2019"
"5384441","HINGE MNT SLF CLS RB BRZ","N","6","1","6","1","8","1","3.590","HARDWARE","CABINET HARDWARE","HINGES","AMEROCK CORP","BPR3429ORB","01/20/2020","ACE","ACE HARDWARE","0.000","026634226210","01/20/2020"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","000100000801","10/17/2013"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","000801","10/17/2013"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","020418201639","01/20/2020"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","020418269899","05/13/2019"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","038613171459","11/03/2006"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","053284001058","11/03/2006"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","10008010","04/05/2005"
"53868","SPRING SNAP LINK5/8X4 ZN","N","9","1","8","1","5","1","3.590","HARDWARE","CHAIN/CABLE FITTINGS","REPAIR/CONNECTING LINKS","APEX TOOL GROUP LLC","T7645066V","01/20/2020","ACE","ACE HARDWARE","0.000","N222893","11/03/2006"
"5392881","CORNER BRACE 1.5X1.5""ZNC","N","2","1","2","1","2","1","6.590","HARDWARE","REINFORCEMENT HARDWARE","CORNER BRACES","ACE TRADING BHDW 1","01-3404-307","01/20/2020","ACE","ACE HARDWARE","0.000","082901219972","01/20/2020"
"54722","WIRE TIE RE-BAR 16GA340'","N","23","1","7","1","18","1","7.590","HARDWARE","METAL FRAMING CONNECTORS","CONNECTOR ACCESSORIES","KEYSTONE CONSOLIDATED INDUSTRI","         71572","01/20/2020","ACE","ACE HARDWARE","0.000","086546715721","01/20/2020"
"54722","WIRE TIE RE-BAR 16GA340'","N","23","1","7","1","18","1","7.590","HARDWARE","METAL FRAMING CONNECTORS","CONNECTOR ACCESSORIES","KEYSTONE CONSOLIDATED INDUSTRI","         71572","01/20/2020","ACE","ACE HARDWARE","0.000","086546775367","06/30/2015"
"54722","WIRE TIE RE-BAR 16GA340'","N","23","1","7","1","18","1","7.590","HARDWARE","METAL FRAMING CONNECTORS","CONNECTOR ACCESSORIES","KEYSTONE CONSOLIDATED INDUSTRI","         71572","01/20/2020","ACE","ACE HARDWARE","0.000","093327506904","04/05/2005"
"54722","WIRE TIE RE-BAR 16GA340'","N","23","1","7","1","18","1","7.590","HARDWARE","METAL FRAMING CONNECTORS","CONNECTOR ACCESSORIES","KEYSTONE CONSOLIDATED INDUSTRI","         71572","01/20/2020","ACE","ACE HARDWARE","0.000","093327507000","04/05/2005"
"54722","WIRE TIE RE-BAR 16GA340'","N","23","1","7","1","18","1","7.590","HARDWARE","METAL FRAMING CONNECTORS","CONNECTOR ACCESSORIES","KEYSTONE CONSOLIDATED INDUSTRI","         71572","01/20/2020","ACE","ACE HARDWARE","0.000","726047807005","06/24/2016"
"54947","FOUNDATION VENT 9.5X17.1","N","6","1","4","1","5","1","18.990","HARDWARE","VENTILATION PRODS","FOUNDATION VENTS","AIR VENT, INC.","RABL","01/20/2020","ACE","ACE HARDWARE","0.000","023301130214","04/05/2005"
